"74764,75856",PM/EM/146,TITLE,PM Strassen Arlon Bâtiself [Administration de l'Environnement]
"73495,76079",PM/EM/147,TITLE,PM Strassen rue des carrefours [Administration de l'Environnement]
"51696,107611",PM/EM/148,TITLE,PM Surré [Administration de l'Environnement]
"81055,107189",PM/EM/149,TITLE,PM Tandel [Administration de l'Environnement]
"80999,106641",PM/EM/150,TITLE,PM Tandel école [Administration de l'Environnement]
"70630,60294",PM/EM/151,TITLE,PM Tétange [Administration de l'Environnement]
"68585,86510",PM/EM/152,TITLE,PM Tuntange [Administration de l'Environnement]
"71243,126703",PM/EM/153,TITLE,PM Urspelt [Administration de l'Environnement]
"82752,111139",PM/EM/154,TITLE,PM Vianden [Administration de l'Environnement]
"77262,80474",PM/EM/155,TITLE,PM Walferdange mairie [Administration de l'Environnement]
"77743,80173",PM/EM/156,TITLE,PM Walferdange op den Aessen [Administration de l'Environnement]
"73278,134110",PM/EM/157,TITLE,PM Weiswampach [Administration de l'Environnement]
"72520,105809",PM/EM/158,TITLE,PM Welscheid [Administration de l'Environnement]
"72120,134979",PM/EM/159,TITLE,PM Wemperhardt [Administration de l'Environnement]
"62937,114200",PM/EM/160,TITLE,PM Wiltz rue des Charretiers [Administration de l'Environnement]
"63136,114541",PM/EM/161,TITLE,PM Wiltz Clinique [Administration de l'Environnement]
"64630,79248",PM/EM/162,TITLE,PM Winhof [Administration de l'Environnement]
"93130,63000",PM/EM/163,TITLE,PM Wintrange [Administration de l'Environnement]
"50313,99394",PM/EM/164,TITLE,PM Wolwelange [Administration de l'Environnement]
"77670,71306",PM/EM/165,TITLE,PM Howald rond point [Administration de l'Environnement]
"52361,100415",PM/EM/166,TITLE,PM Flatzbur [Administration de l'Environnement]
"72680,86034",PM/EM/167,TITLE,PM Marienthal [Administration de l'Environnement]
"77862,102506",PM/EM/168,TITLE,PM Ingeldorf [Administration de l'Environnement]
"67091,63994",PM/EM/169,TITLE,PM Esch/Azette Dupong école [Administration de l'Environnement]
"71540,115403",PM/EM/170,TITLE,PM Consthum [Administration de l'Environnement]
"64313,81940",PM/EM/171,TITLE,PM Koerich moulin [Administration de l'Environnement]
"74939,91285",PM/EM/172,TITLE,PM Merscherberg [Administration de l'Environnement]
"67334,104825",PM/EM/173,TITLE,PM Heiderscheid Fuussekaul [Administration de l'Environnement]
"57872,114192",PM/EM/174,TITLE,PM Pommerloch [Administration de l'Environnement]
"73749,112810",PM/EM/175,TITLE,PM Hoscheid [Administration de l'Environnement]
"86144,64213",PM/EM/176,TITLE,PM Altwies Huelgaass [Administration de l'Environnement]
"73261,123834",PM/EM/177,TITLE,PM Marnach Schwaarzenhiwwelstrooss [Administration de l'Environnement]
"57724,113231",PM/EM/178,TITLE,PM Berlé [Administration de l'Environnement]
"68177,120154",PM/EM/179,TITLE,PM Drauffelt [Administration de l'Environnement]
"64136,62818",PM/EM/180,TITLE,PM Esch/Alzette Rock'n'Roll bureau 10 étage [Administration de l'Environnement]
"55189,95426",PM/EM/181,TITLE,PM Roodt Redange [Administration de l'Environnement]
"78048,85566",PM/EM/182,TITLE,PM Lorentzweiler Iessen [Administration de l'Environnement]
"60564,92859",PM/EM/183,TITLE,PM Redange ALR [Administration de l'Environnement]
"70128,67068",PM/EM/184,TITLE,PM Pontpierre [Administration de l'Environnement]
"68004,78533",PM/EM/185,TITLE,PM Cap Rond point [Administration de l'Environnement]
"79810,69617",PM/EM/186,TITLE,PM Alzingen Thionville [Administration de l'Environnement]
"76611,74646",PM/EM/187,TITLE,PM Luxembourg Convict [Administration de l'Environnement]
"95749,85000",PM/EM/188,TITLE,PM Wecker Grousswiss [Administration de l'Environnement]
"89971,95165",PM/EM/189,TITLE,PM Mullerthal [Administration de l'Environnement]
"75664,90659",PM/EM/190,TITLE,PM Mersch Post [Administration de l'Environnement]
"83536,104585",PM/EM/191,TITLE,PM Bettendorf [Administration de l'Environnement]
"94159,59498",PM/EM/192,TITLE,PM Schengen Faubourg [Administration de l'Environnement]
"86088,86549",PM/EM/193,TITLE,PM Junglinster mairie [Administration de l'Environnement]
"85308,80354",PM/EM/194,TITLE,PM Oberanven [Administration de l'Environnement]
"91336,69152",PM/EM/195,TITLE,PM Bous Cité St.Jean [Administration de l'Environnement]
"87041,72252",PM/EM/196,TITLE,PM Moutfort Kinert [Administration de l'Environnement]
"85169,79265",PM/EM/197,TITLE,PM Senningen [Administration de l'Environnement]
"54490,100645",PM/EM/198,TITLE,PM Rambrouch Riesenhof [Administration de l'Environnement]
"77430,75029",PM/EM/199,TITLE,PM Luxembourg Place Clairefontaine [Administration de l'Environnement]
"56168,68416",PM/EM/200,TITLE,PM Rodange Longwy [Administration de l'Environnement]
"76521,75232",PM/EM/201,TITLE,PM Luxembourg Pl W. Churchill [Administration de l'Environnement]
"79924,114596",PM/EM/202,TITLE,PM Stolzembourg [Administration de l'Environnement]
"96427,75595",PM/EM/203,TITLE,PM Wormeldange haut [Administration de l'Environnement]
"74998,64767",PM/EM/204,TITLE,PM Bettembourg Centre [Administration de l'Environnement]
"96408,82915",PM/EM/205,TITLE,PM Grevenmacher Potaschbierg [Administration de l'Environnement]
"68451,117461",PM/EM/206,TITLE,PM Pintsch [Administration de l'Environnement]
"88622,77651",PM/EM/207,TITLE,PM Uebersyren [Administration de l'Environnement]
"68938,67964",PM/EM/208,TITLE,PM Ehlange [Administration de l'Environnement]
"68713,109146",PM/EM/209,TITLE,PM Ringel [Administration de l'Environnement]
"60528,109487",PM/EM/210,TITLE,PM Kaundorf [Administration de l'Environnement]
"66744,62405",PM/EM/211,TITLE,PM Esch Alzelle hôtel de Ville [Administration de l'Environnement]
"56565,102961",PM/EM/212,TITLE,PM Arsdorf [Administration de l'Environnement]
"77530,75203",PM/EM/213,TITLE,PM Luxembourg Sigfroi [Administration de l'Environnement]
"81518,76590",PM/EM/214,TITLE,PM Luxembourg Kalchesbruck [Administration de l'Environnement]
"58457,84421",PM/EM/215,TITLE,PM Gaichel [Administration de l'Environnement]
"75619,75082",PM/EM/216,TITLE,PM Luxembourg Gaston Diderich [Administration de l'Environnement]
"79287,71298",PM/EM/217,TITLE,PM Holleschberg [Administration de l'Environnement]
"62183,63861",PM/EM/218,TITLE,PM Belvaux Eglise [Administration de l'Environnement]
"50332,97344",PM/EM/219,TITLE,PM Perle Faubourg [Administration de l'Environnement]
"54579,106320",PM/EM/220,TITLE,PM Boulaide Busleyden [Administration de l'Environnement]
"76004,77069",PM/EM/221,TITLE,PM Luxembourg Rollingergrund [Administration de l'Environnement]
"83563,85472",PM/EM/222,TITLE,PM PArking Bourglinster [Administration de l'Environnement]
"57003,99539",PM/EM/223,TITLE,PM Mairie Rambrouch [Administration de l'Environnement]
"65789,62480",PM/EM/224,TITLE,PM Ecole Rue Sidney Thomas [Administration de l'Environnement]
"93479,66014",PM/EM/225,TITLE,PM Musée A Possen Bech-Kleinmacher [Administration de l'Environnement]
"74714,100820",PM/EM/226,TITLE,PM Ettelbruck Centre sportif [Administration de l'Environnement]
"100972,86007",PM/EM/227,TITLE,PM Mertert Fausermillen [Administration de l'Environnement]
"91292,75097",PM/EM/228,TITLE,PM Canach Mairie [Administration de l'Environnement]
"74427,83941",PM/EM/229,TITLE,PM Direndall Hôtel [Administration de l'Environnement]
"77248,81503",PM/EM/230,TITLE,PM Steinsel PIDAL [Administration de l'Environnement]
"83967,75628",PM/EM/231,TITLE,PM Sandweiler Pharmacie [Administration de l'Environnement]
"66433,105945",PM/EM/232,TITLE,PM Heiderscheid Ecole [Administration de l'Environnement]
"79483,75048",PM/EM/233,TITLE,PM Hamm Ecole primaire [Administration de l'Environnement]
"82212,68072",PM/EM/234,TITLE,PM Weiler-la-tour Ecole [Administration de l'Environnement]
"75690,70095",PM/EM/235,TITLE,PM Kockelscheuer Parking [Administration de l'Environnement]
"60010,66719",PM/EM/236,TITLE,PM Niedercorn Ecole [Administration de l'Environnement]
"68390,90688",PM/EM/237,TITLE,PM Buschdorf Ecole [Administration de l'Environnement]
"63323,108521",PM/EM/238,TITLE,PM Esch-sur-Sûre Mairie [Administration de l'Environnement]
"93028,83816",PM/EM/239,TITLE,PM Betzdorf Gare [Administration de l'Environnement]
"57594,94898",PM/EM/240,TITLE,PM Nagem Parking Eglise [Administration de l'Environnement]
"78366,118431",PM/EM/241,TITLE,PM Eisenbach Parking [Administration de l'Environnement]
"88798,104349",PM/EM/242,TITLE,PM Wallendorf Camping [Administration de l'Environnement]
"104948,94427",PM/EM/243,TITLE,PM Hinkel [Administration de l'Environnement]
"67942,96488",PM/EM/244,TITLE,PM Vichten Ecole [Administration de l'Environnement]
"70643,125272",PM/EM/245,TITLE,PM Reuler Centre scolaire [Administration de l'Environnement]
"73072,81128",PM/EM/246,TITLE,PM Kopstal Mairie [Administration de l'Environnement]
"52605,110945",PM/EM/247,TITLE,PM Harlange Ecole régionale [Administration de l'Environnement]
"59179,83229",PM/EM/248,TITLE,PM Eischen Centre sportif [Administration de l'Environnement]
"93732,72456",PM/EM/249,TITLE,PM Greiveldange Ecole [Administration de l'Environnement]
"63382,111160",PM/EM/250,TITLE,PM Büderscheid Eglise [Administration de l'Environnement]
"54180,108256",PM/EM/251,TITLE,PM Baschleiden [Administration de l'Environnement]
"83734,73597",PM/EM/252,TITLE,PM Contern ZI Weiergewan [Administration de l'Environnement]
"72789,87486",PM/EM/253,TITLE,PM Kuelbecherhaff [Administration de l'Environnement]
"76261,67462",PM/EM/254,TITLE,PM Aire de Berchem [Administration de l'Environnement]
"62040,114945",PM/EM/255,TITLE,PM Niederwiltz [Administration de l'Environnement]
"72372,73971",PM/EM/256,TITLE,PM City Concorde [Administration de l'Environnement]
"60421,69069",PM/EM/257,TITLE,PM Bascharage Hotel Gulliver [Administration de l'Environnement]
"59314,112445",PM/EM/258,TITLE,PM Nothum Schumannseck [Administration de l'Environnement]
"67478,61508",PM/EM/259,TITLE,PM Esch Bourgronn [Administration de l'Environnement]
"76685,73036",PM/EM/260,TITLE,PM Gasperich Ecole primaire [Administration de l'Environnement]
"86480,74196",PM/EM/261,TITLE,PM Oetrange Gare [Administration de l'Environnement]
"69353,89197",PM/EM/262,TITLE,PM Brouch [Administration de l'Environnement]
"74465,107059",PM/EM/263,TITLE,PM Michelau [Administration de l'Environnement]
"65898,90250",PM/EM/264,TITLE,PM Schwebach [Administration de l'Environnement]
"81297,90189",PM/EM/265,TITLE,PM Fischbach Mairie [Administration de l'Environnement]
"49372,99901",PM/EM/266,TITLE,PM Rombach-Martelange [Administration de l'Environnement]
"98343,77051",PM/EM/267,TITLE,PM Wormeldange Ahn [Administration de l'Environnement]
"87804,63463",PM/EM/268,TITLE,PM Mondorf-les-bains Place des Ville jumelées [Administration de l'Environnement]
"69380,77781",PM/EM/269,TITLE,PM Mamer Nord [Administration de l'Environnement]
"66947,92818",PM/EM/270,TITLE,PM Usuldange rue de la gare [Administration de l'Environnement]
"98175,97628",PM/EM/271,TITLE,PM Echternach Place du Marché [Administration de l'Environnement]
"70470,131937",PM/EM/272,TITLE,PM Binsfeld [Administration de l'Environnement]
"79928,91103",PM/EM/273,TITLE,PM Schoos Verainshaus [Administration de l'Environnement]
"91597,82079",PM/EM/274,TITLE,PM Banzelt [Administration de l'Environnement]
"78356,74058",PM/EM/275,TITLE,PM Luxembourg Auguste Charles [Administration de l'Environnement]
"76080,63346",PM/EM/276,TITLE,PM Bettembourg Krakelshaff [Administration de l'Environnement]
"94006,67994",PM/EM/277,TITLE,PM Remich Pl. Nico Klopp [Administration de l'Environnement]
"75763,76815",PM/EM/278,TITLE,PM Luxembourg Rue Siggy [Administration de l'Environnement]
"82911,94603",PM/EM/279,TITLE,PM Larochette Camping [Administration de l'Environnement]
"88918,61416",PM/EM/280,TITLE,PM Emerange Centre Culturel [Administration de l'Environnement]
"104657,93049",PM/EM/281,TITLE,PM Burer Millen [Administration de l'Environnement]
"77318,122585",PM/EM/282,TITLE,PM Rodershausen [Administration de l'Environnement]
"60496,67948",PM/EM/283,TITLE,PM ZI Hahneboesch [Administration de l'Environnement]
"90242,73300",PM/EM/284,TITLE,PM Canach Kikuoka Golf Club [Administration de l'Environnement]
"70114,70876",PM/EM/285,TITLE,PM Roedgen [Administration de l'Environnement]
"82368,67681",PM/EM/286,TITLE,PM Weiler-la-tour Eglise [Administration de l'Environnement]
"62067,81378",PM/EM/287,TITLE,PM Steinfort Cité de l'usine [Administration de l'Environnement]
"76731,75096",PM/EM/288,TITLE,PM Parc Monterey [Administration de l'Environnement]
"64829,90705",PM/EM/289,TITLE,PM Rippweiler [Administration de l'Environnement]
"70096,124445",PM/EM/290,TITLE,PM Clervaux Château [Administration de l'Environnement]
"78747,76428",PM/EM/291,TITLE,PM Kirchberg Coque [Administration de l'Environnement]
"81611,64579",PM/EM/292,TITLE,PM Frisange Mairie [Administration de l'Environnement]
"70552,61390",PM/EM/293,TITLE,PM Kayl Mairie [Administration de l'Environnement]
"84192,109152",PM/EM/294,TITLE,PM Bettel [Administration de l'Environnement]
"77531,74819",PM/EM/295,TITLE,PM Cité Judiciaire [Administration de l'Environnement]
"65089,105675",PM/EM/296,TITLE,PM Heiderscheid Am ale Besch [Administration de l'Environnement]
"77108,79031",PM/EM/297,TITLE,PM Beggen Centre Espace [Administration de l'Environnement]
"76931,116751",PM/EM/298,TITLE,PM Wahlhausen Centre Culturel [Administration de l'Environnement]
"99814,94792",PM/EM/299,TITLE,PM Osweiler-Est [Administration de l'Environnement]
"81014,103555",PM/EM/300,TITLE,PM Gilsdorf Eglise [Administration de l'Environnement]
"86132,88653",PM/EM/301,TITLE,PM Junglinster Belenhaff [Administration de l'Environnement]
"55670,103617",PM/EM/302,TITLE,PM Arsdorf Misaershaff [Administration de l'Environnement]
"66239,93439",PM/EM/303,TITLE,PM Schandel Ecole [Administration de l'Environnement]
"74879,71894",PM/EM/304,TITLE,PM Cessange Kohlenberg [Administration de l'Environnement]
"78629,75337",PM/EM/305,TITLE,PM Hamm Rue de Trèves [Administration de l'Environnement]
"85249,92334",PM/EM/306,TITLE,PM Heffingen Sud [Administration de l'Environnement]
"77142,84872",PM/EM/307,TITLE,PM Hunsdorf [Administration de l'Environnement]
"64440,93467",PM/EM/308,TITLE,PM Everlange [Administration de l'Environnement]
"57318,92195",PM/EM/310,TITLE,PM Ell Gaardestrooss [Administration de l'Environnement]
"73660,61861",PM/EM/311,TITLE,PM Dudelange école rue abbé Lemaire [Administration de l'Environnement]
"76075,103089",PM/EM/312,TITLE,PM Erpeldange école [Administration de l'Environnement]
"74655,76237",PM/EM/313,TITLE,PM Strassen ITM [Administration de l'Environnement]
"77377,75129",PM/EM/314,TITLE,PM Luxembourg Knuedler [Administration de l'Environnement]
"65641,64806",PM/EM/315,TITLE,PM Ehlerange Zare Ouest [Administration de l'Environnement]
"74920,117721",PM/EM/316,TITLE,PM Parc Hosingen parc écolier [Administration de l'Environnement]
"83975,65106",PM/EM/317,TITLE,PM Aspelt [Administration de l'Environnement]
"85590,66710",PM/EM/318,TITLE,PM Filsdorf [Administration de l'Environnement]
"67906,84453",PM/EM/319,TITLE,PM Roodt Septfontaines [Administration de l'Environnement]
